word,accent,infltype1,subtype
разахаться,4,1,
разбавить,5,4,
разбавиться,5,4,
разбавлять,8,1,
разбавляться,8,1,
разбазаривать,7,1,
разбазарить,7,4,
разбаливаться,5,1,
разбаловать,9,2,
разбаловаться,9,2,
разбаловывать,7,1,
разбалтывать,5,1,
разбалтываться,5,1,
разбегаться,5,1,
разбегаться,7,1,
разбередить,9,4,
разбередиться,9,4,
разбеситься,7,4,
разбивать,7,1,
разбиваться,7,1,
разбинтовать,10,2,
разбинтоваться,10,2,
разбинтовывать,8,1,
разбинтовываться,8,1,
разбирать,7,1,
разбираться,7,1,
разбить,5,11,
разбиться,5,11,
разблаговестить,6,4,
разблокировать,8,2,
разбогатеть,9,1,
разбойничать,5,1,
разболеться,7,1,
разболеться,7,5,
разболтать,8,1,
разболтовать,10,2,
разбомбить,8,4,
разборонить,9,4,
разбороновать,11,2,
разбороновывать,9,1,
разбраковать,10,2,
разбраковывать,8,1,
разбранить,8,4,
разбраниться,8,4,
разбрасывать,6,1,
разбрасывать,6,1,
разбрасываться,6,1,
разбрасываться,6,1,
разбрататься,8,1,
разбредаться,8,1,
разбронировать,8,2,
разбросать,8,1,
разбросить,6,4,
разбрызгать,6,1,
разбрызгаться,6,1,
разбрызгивать,6,1,
разбрызгиваться,6,1,
разбрызнуть,6,3,
разбрюзжаться,9,5,
разбудить,7,4,
разбуравить,9,4,
разбуравливать,7,1,
разбуривать,5,1,
разбурить,7,4,
разбухать,7,1,
разбухнуть,5,3,
разбушеваться,9,2,
разбуяниться,6,4,
разважживать,5,1,
разважничаться,5,1,
разваливать,5,1,
разваливать,5,1,
разваливаться,5,1,
развалить,7,4,
развалиться,7,4,
развальцевать,11,2,
развальцовывать,9,1,
развалять,7,1,
разваляться,7,1,
разваривать,5,1,
развариваться,5,1,
разварить,7,4,
развариться,7,4,
развевать,7,1,
развеваться,7,1,
разведать,5,1,
разведаться,5,1,
разведривать,5,1,
разведриваться,5,1,
разведрить,5,4,
разведриться,5,4,
разведывать,5,1,
разведываться,5,1,
развеивать,5,1,
развеиваться,5,1,
развенчать,8,1,
развенчаться,8,1,
развенчивать,5,1,
развенчиваться,5,1,
развередить,9,4,
разверзать,8,1,
разверзаться,8,1,
разверзнуть,5,3,
разверзнуться,5,3,
развернуть,8,3,
развернуться,8,3,
разверстать,9,1,
развертеть,8,5,
развертеться,8,5,
разверчивать,5,1,
разверчиваться,5,1,
развеселить,9,4,
развеселиться,9,4,
развеселять,9,1,
развеселяться,9,1,
развесить,5,4,
развеситься,5,4,
разветвить,8,4,
разветвиться,8,4,
разветвлять,9,1,
разветвляться,9,1,
развешать,5,1,
развешивать,5,1,
развешивать,5,1,
развешиваться,5,1,
развеять,5,6,
развеяться,5,6,
развивать,7,1,
развиваться,7,1,
развизжаться,8,5,
развинтить,8,4,
развинтить,8,4,
развинтиться,8,4,
развинтиться,8,4,
развинчивать,5,1,
развинчиваться,5,1,
развираться,7,1,
развисать,7,1,
развиснуть,5,3,
развить,5,11,
развиться,5,11,
развлекать,8,1,
развлекаться,8,1,
разводить,7,4,
разводиться,7,4,
развоеваться,8,2,
развожжать,8,1,
развожжаться,8,1,
развозить,7,4,
развозиться,7,4,
разволакивать,7,1,
разволакиваться,7,1,
разволновать,10,2,
разволноваться,10,2,
развопиться,7,4,
разворачивать,7,1,
разворачивать,7,1,
разворачиваться,7,1,
разворашивать,7,1,
разворковаться,10,2,
разворовать,9,2,
разворовывать,7,1,
разворотить,9,4,
разворочать,7,1,
разворочаться,7,1,
разворошить,9,4,
разворчаться,8,5,
развратничать,6,1,
развращать,8,1,
развращаться,8,1,
развьючивать,6,1,
развьючиваться,6,1,
развьючить,6,4,
развьючиться,6,4,
развязать,7,6,
развязаться,7,6,
развязывать,5,1,
развязываться,5,1,
разгадать,7,1,
разгадывать,5,1,
разгибать,7,1,
разгибаться,7,1,
разгильдяйничать,9,1,
разглагольствовать,8,2,
разгладить,6,4,
разгладиться,6,4,
разглаживать,6,1,
разглаживаться,6,1,
разгласить,8,4,
разглашать,8,1,
разглядеть,8,5,
разглядывать,6,1,
разгневать,6,1,
разгневаться,6,1,
разговаривать,7,1,
разговаривать,7,1,
разговеться,7,1,
разговляться,8,1,
разговорить,9,4,
разговориться,9,4,
разгонять,7,1,
разгоняться,7,1,
разгораживать,7,1,
разгораживаться,7,1,
разгораться,7,1,
разгореться,7,5,
разгородить,9,4,
разгородить,9,4,
