word,accent,gram,infltype,label,forms
шепелявить,6,нсвнп,4,,
шепелявость,6,ж,8,,
шепелявый,6,п,1,,
шепнуть,5,св,3,,
шепот,"2,2",м,1,,
шепотком,7,н,,,
шепотный,"2,2",п,1,,
шепотня,7,ж,2,,
шепоток,6,м,3,,
шепотом,"2,2",н,,,
шептала,7,ж,1,,
шептать,5,нсв,6,,
шептаться,5,нсв,6,,
шептун,5,мо,1,,
шептунья,5,жо,6,,
шептуха,5,жо,3,,
шербет,5,м,1,,
шеренга,4,ж,3,,
шереножный,4,п,1,,
шереспер,"7,7",мо,1,,
шериф,4,мо,1,,
шерифский,4,п,3,,
шерл,2,м,1,,
шероховатость,8,ж,8,,
шероховатый,8,п,1,,
шерочка,2,жо,3,,
шерп,2,мо,1,,
шерстеед,7,мо,1,,
шерстезаготовительный,14.2,п,1,,
шерстеобрабатывающий,12.2,п,4,,
шерстина,6,ж,1,,
шерстинка,6,ж,3,,
шерстистость,6,ж,8,,
шерстистый,6,п,1,,
шерстить,6,нсв,4,,
шерстишка,6,ж,3,,
шерстка,"2,2",ж,3,,
шерстность,"2,2",ж,8,,
шерстный,"2,2",п,1,,
шерстобит,8,мо,1,,
шерстобитный,8,п,1,,
шерстобой,8,мо,6,,
шерстобойный,8,п,1,,
шерстобойня,8,ж,2,,
шерстовед,8,мо,1,,
шерстокрыл,9,мо,1,,
шерстомоечный,8,п,1,,
шерстомойка,8,ж,3,,
шерстомойный,8,п,1,,
шерстомойня,8,ж,2,,
шерстомойщик,8,мо,3,,
шерстопрядение,11.2,с,7,,
шерстопрядильный,11.2,п,1,,
шерстопрядильня,11.2,ж,2,,
шерстопрядильщик,11.2,мо,3,,
шерстоткацкий,9.2,п,3,,
шерстоткачество,9.2,с,1,,
шерстотрепальный,11,п,1,,
шерсточесалка,10.2,ж,3,,
шерсточесальный,10,п,1,,
шерсть,2,ж,8,,
шерстяник,6,мо,3,,
шерстянка,6,ж,3,,
шерстяной,8,п,1,,
шерхебель,5,м,2,,
шерш,2,межд.,,,
шершаветь,5,нсвнп,1,,
шершавить,5,нсв,4,,
шершавость,5,ж,8,,
шершавый,5,п,1,,
шершень,2,мо,2,,
шершневой,8,п,1,,
шест,2,м,1,,
шестая,5,жп,1,,
шествие,2,с,7,,
шествовать,2,нсвнп,2,,
шестеренка,"7,7",ж,3,,
шестереночный,"7,7",п,1,,
шестеренчатый,"7,7",п,1,,
шестерик,7,м,3,,
шестериковый,9,п,1,,
шестеричный,7,п,1,,
шестерка,"5,5",ж,3,,
шестерной,8,п,1,,
шестерня,8,ж,2,,
шестивесельный,9,п,1,,
шестиглавый,8,п,1,,
шестигранник,8,м,3,,
шестигранный,8,п,1,,
шестидесятилетие,13.5,с,7,,
шестидесятилетний,13.5,п,2,,
шестидесятиричный,13.5,п,1,,
шестидесятник,9,мо,3,,
шестидесятый,9,числ.-пп,1,,
шестидневка,8,ж,3,,
шестидневный,8,п,1,,
шестик,2,м,3,,
шестиклассник,8,мо,3,,
шестиклассница,8,жо,5,,
шестиклассный,8,п,1,,
шестиконечный,9,п,1,,
шестикратный,8,п,1,,
шестикрылый,8,п,1,,
шестилетие,7,с,7,,
шестилетний,7,п,2,,
шестимесячный,7,п,1,,
шестипалый,7,п,1,,
шестиполье,7,с,6,,
шестипольный,7,п,1,,
шестисложный,8,п,1,,
шестисотлетие,10.7,с,7,,
шестисотый,7,числ.-пп,1,,
шестиствольный,9,п,1,,
шестистопный,8,п,1,,
шестиструнный,9,п,1,,
шестиугольник,8,м,3,,
шестиугольный,8,п,1,,
шестичасовой,11,п,1,,
шестнадцатый,6,числ.-пп,1,,
шестовик,7,мо,3,,
шестовой,7,п,1,,
шестой,5,числ.-пп,1,,
шесток,5,м,3,,
шестопер,"7,7",м,1,,
шестопсалмие,8,с,7,,
шеф,2,мо,1,,
шеф-повар,6.2,мо,1,,
шефский,2,п,3,,
шефство,2,с,1,,
шефствовать,2,нсвнп,2,,
шея,2,ж,6,,
шибануть,6,св,3,,
шибануться,6,св,3,,
шибать,4,нсв,1,,
шибеница,2,ж,5,,
шибер,2,м,1,,
шибер,2,м,1,,
шибер,2,мо,1,,
шибер,2,мо,1,,
шибкий,2,п,3,,
шиворот,2,м,1,,
шиворот-навыворот,12,н,,,
шизогония,8,ж,7,,
шизотимия,8,ж,7,,
шизофреник,7,мо,3,,
шизофренический,9,п,3,,
шизофреничка,9,жо,3,,
шизофрения,9,ж,7,,
шиизм,3,м,1,,
шиит,3,мо,1,,
шиитский,3,п,3,,
шик,2,м,3,,
шикануть,6,свнп,3,,
шиканье,2,с,6,,
шикарность,4,ж,8,,
шикарный,4,п,1,,
шикать,2,нсвнп,1,,
шикнуть,2,свнп,3,,
шиковать,6,нсвнп,2,,
шиллинг,2,м,3,,
шиллинговый,2,п,1,,
шиловидный,6,п,1,,
шилозадый,6,п,1,,
шилоклювка,7,жо,3,,
шилохвостка,7,жо,3,,
шилохвостый,7,п,1,,
шилохвость,7,жо,8,,
шильник,2,мо,3,,
шильница,2,ж,5,,
шильничать,2,нсвнп,1,,
шильный,2,п,1,,
шильце,2,с,5,,
шильчатый,2,п,1,,
шимми,2,м,0,,
шимоза,4,ж,1,,
шимпанзе,8,мо,0,,
шина,2,ж,1,,
шингард,5,м,1,,
шинелишка,4,ж,3,,
шинель,4,ж,8,,
шинелька,4,ж,3,,
шинельный,4,п,1,,
шинкарить,5,нсвнп,4,,
шинкарка,5,жо,3,,
шинкарский,5,п,3,,
шинкарство,5,с,1,,
шинкарствовать,5,нсвнп,2,,
шинкарь,5,мо,2,,
шинковальный,7,п,1,,
шинкование,7,с,7,,
шинкованный,5,п,1,,
шинковать,7,нсв,2,,
шинковать,7,нсвнп,2,,
шинковка,5,ж,3,,
шинник,2,мо,3,,
шинный,2,п,1,,
шинок,4,м,3,,
шиноремонтник,8.2,мо,3,,
шиноремонтный,8.2,п,1,,
шиншилла,5,жо,1,,
шиншилла,5,ж,1,,
шиншилловый,5,п,1,,
шиньон,5,м,1,,
шип,2,м,1,,
шип,2,м,1,,
шип,2,мо,1,,
шипение,4,с,7,,
шипеть,4,нсвнп,5,,
шиповатый,6,п,1,,
шиповник,4,м,3,,
шиповой,6,п,1,,
шипорез,6,мо,1,,
шипорез,6,м,1,,
шипорезный,6,п,1,,
шипохвост,7,мо,1,,
шипун,4,мо,1,,
шипун,4,м,1,,
шипунья,4,жо,6,,
шипучесть,4,ж,8,,
шипучий,4,п,4,,
шипучка,4,ж,3,,
шипящий,4,п,4,,
шипящий,4,мп,4,,
ширина,6,ж,1,,
ширинка,4,ж,3,,
шириночный,4,п,1,,
ширить,2,нсв,4,,
шириться,2,нсв,4,,
ширма,2,ж,1,,
ширма,2,ж,1,,
ширмы,2,мн.ж,1,,
широкобедрый,"8,8",п,1,,
широковещание,10,с,7,,
широковещательность,10,ж,8,,
широковещательный,10.4,п,1,,
широкогрудый,9,п,1,,
широкодоступный,11.6,п,1,,
широкозадый,8,п,1,,
широкозахватный,11.4,п,1,,
ширококолейный,10,п,1,,
ширококрылый,9,п,1,,
широколиственный,8,п,1,,
широколистный,8,п,1,,
широколистый,8,п,1,,
широколицый,8,п,5,,
широконоска,8,жо,3,,
широконосый,8,п,1,,
широконький,4,п,3,,
широкопленочный,"9,9",п,1,,
широкоплечий,9,п,4,,
широкополосный,10.4,п,1,,
широкополый,8,п,1,,
широкорот,8,мо,1,,
широкоротый,8,п,1,,
широкорядный,8,п,1,,
широкоскулый,9,п,1,,
широкоформатный,11.4,п,1,,
широкоэкранный,10.4,п,1,,
широножка,6,жо,3,,
широта,6,ж,1,,
широтный,4,п,1,,
широчайший,6,п,4,,
широченный,6,п,1,,
ширпотреб,8,м,1,,
ширь,2,ж,8,,
ширять,4,нсвнп,1,,
шитво,5,с,1,,
шитик,2,м,3,,
шитый,2,п,1,,
шить,2,нсв,11,,
шитье,"5,5",с,6,,
шифер,2,м,1,,
шифервейс,7,м,1,,
шиферный,2,п,1,,
шифон,4,м,1,,
шифонный,4,п,1,,
шифоновый,4,п,1,,
шифоньер,7,м,1,,
шифоньерка,7,ж,3,,
шифр,2,м,1,,
шифратор,5,м,1,,
шифровальный,7,п,1,,
шифровальщик,7,мо,3,,
шифрованный,5,п,1,,
шифровать,7,нсв,2,,
шифровка,5,ж,3,,
шифровщик,5,мо,3,,
шифрограмма,8,ж,1,,
шихан,4,м,1,,
шихта,2,ж,1,,
шихтовальный,7,п,1,,
шихтовать,7,нсв,2,,
шихтовка,5,ж,3,,
шихтовой,7,п,1,,
шихтовый,2,п,1,,
шиш,2,м,4,,
шиш,2,мо,4,,
шишак,4,м,3,,
шишечка,2,ж,3,,
шишечный,2,п,1,,
шишига,4,жо,3,,
шишимора,4,жо,1,,
шишимора,4,мо-жо,1,,
шишка,2,ж,3,,
шишка,2,жо,3,,
шишковатый,7,п,1,,
шишковидный,7,п,1,,
шишковник,5,м,3,,
шишкоклювый,8,п,1,,
шишконосный,7,п,1,,
шишконосый,7,п,1,,
шкала,5,ж,1,,
шкалик,3,м,3,,
шкандыбать,8,нсвнп,1,,
шканечный,3,п,1,,
шканцы,3,мн.м,5,,
шкатулка,5,ж,3,,
шкатулочка,5,ж,3,,
шкатулочный,5,п,1,,
шкаф,3,м,1,,
шкафной,6,п,1,,
шкафный,3,п,1,,
шкафут,5,м,1,,
шкафчик,3,м,3,,
шквал,4,м,1,,
шквалистый,4,п,1,,
шквальный,4,п,1,,
шквара,4,ж,1,,
шкварка,4,ж,3,,
шкварки,4,мн._от_ж,3,,
шкворень,4,м,2,,
шкворневой,9,п,1,,
шкентель,3,м,2,,
шкерт,3,м,1,,
шкет,3,мо,1,,
шкив,3,м,1,,
шкив,3,м,1,,
шкипер,5,мо,1,,
шкипер,5,мо,1,,
шкиперский,3,п,3,,
шкода,3,ж,1,,
шкода,3,мо-жо,1,,
шкодить,3,нсвнп,4,,
шкодливость,6,ж,8,,
шкодливый,6,п,1,,
шкодник,3,мо,3,,
шкодница,3,жо,5,,
школа,3,ж,1,,
школить,3,нсв,4,,
школка,3,ж,3,,
школоведение,7,с,7,,
школьник,3,мо,3,,
школьница,3,жо,5,,
школьничать,3,нсвнп,1,,
школьнический,3,п,3,,
школьничество,3,с,1,,
школьный,3,п,1,,
школяр,5,мо,1,,
школярский,5,п,3,,
школярство,5,с,1,,
шкот,3,м,1,,
шкотовый,3,п,1,,
шкура,3,ж,1,,
шкура,3,жо,1,,
шкурить,3,нсв,4,,
шкурка,3,ж,3,,
шкурник,3,мо,3,,
шкурничать,3,нсвнп,1,,
шкурнический,3,п,3,,
шкурничество,3,с,1,,
шкурный,3,п,1,,
шкуродер,"7,7",мо,1,,
шлаг,3,м,3,,
шлагбаум,6,м,1,,
шлак,3,м,3,,
шлакобетон,9.3,м,1,,
шлакобетонный,9.3,п,1,,
шлакоблок,8.3,м,3,,
шлакоблочный,8.3,п,1,,
шлаковата,7.3,ж,1,,
шлаковик,7,м,3,,
шлаковщик,5,мо,3,,
шлаковый,3,п,1,,
шлакообразование,13.3,с,7,,
шлакоуловитель,10.3,м,2,,
шлам,3,м,1,,
шламовый,3,п,1,,
шланг,3,м,3,,
шланговый,3,п,1,,
шлафор,3,м,1,,
шлафрок,6,м,3,,
шлевка,"3,3",ж,3,,
шлейка,3,ж,3,,
шлейный,3,п,1,,
шлейф,3,м,1,,
шлем,3,м,1,,
шлемофон,7,м,1,,
шленда,"3,3",мо-жо,1,,
шлендать,"3,3",нсвнп,1,,
шлендра,"3,3",мо-жо,1,,
шлендрать,"3,3",нсвнп,1,,
шленка,"3,3",жо,3,,
шленка,"3,3",ж,3,,
шленский,"3,3",п,3,,
шлеп,"3,3",межд.,,,
шлеп,"3,3",предик.,,,
шлепанец,"3,3",м,5,,
шлепанцы,"3,3",мн._от_шлёпанецм,5,,
шлепанье,"3,3",с,6,,
шлепать,"3,3",нсв,1,,
шлепаться,"3,3",нсв,1,,
шлепка,"3,3",ж,3,,
шлепнуть,"3,3",св,3,,
шлепнуться,"3,3",св,3,,
шлепок,5,м,3,,
шлея,4,ж,6,,
шлир,3,м,1,,
шлиф,3,м,1,,
шлифовальный,7,п,1,,
шлифовальщик,7,мо,3,,
шлифовальщица,7,жо,5,,
шлифование,7,с,7,,
шлифовать,7,нсв,2,,
шлифовка,5,ж,3,,
шлифовщик,5,мо,3,,
шлифовщица,5,жо,5,,
шлих,3,м,3,,
шлих,3,м,3,,
шлиховой,7,п,1,,
шлихта,3,ж,1,,
шлихтик,3,м,3,,
шлихтовальный,8,п,1,,
шлихтовальщик,8,мо,3,,
шлихтование,8,с,7,,
шлихтовать,8,нсв,2,,
шлихтовка,6,ж,3,,
шлихтубель,6,м,2,,
шлиц,3,м,5,,
шлиц,3,м,5,,
шлык,3,м,3,,
шлычка,3,ж,3,,
шлычок,5,м,3,,
шлюз,3,м,1,,
шлюзный,3,п,1,,
шлюзование,7,с,7,,
шлюзовать,7,св-нсв,2,,
шлюзоваться,7,нсв,2,,
шлюзовик,7,мо,3,,
шлюзовой,7,п,1,,
шлюзовский,3,п,3,,
шлюп,3,м,1,,
шлюпбалка,6,ж,3,,
шлюпка,3,ж,3,,
шлюпочный,3,п,1,,
шлюха,3,жо,3,,
шлямбур,3,м,1,,
шляпа,3,ж,1,,
шляпа,3,мо-жо,1,,
шляпенка,"5,5",ж,3,,
шляпка,3,ж,3,,
шляпник,3,мо,3,,
шляпница,3,жо,5,,
шляпный,3,п,1,,
шляпочник,3,мо,3,,
шляпочный,3,п,1,,
шляпчонка,6,ж,3,,
шляться,3,нсв,1,,
шлях,3,м,3,,
шлях,3,м,3,,
шляхетный,5,п,1,,
шляхетский,5,п,3,,
шляхетство,5,с,1,,
шляхта,3,ж,1,,
шляхтич,3,мо,4,,
шляхтянка,6,жо,3,,
шмальтин,7,м,1,,
шмат,3,м,1,,
шматок,5,м,3,,
шмелиный,5,п,1,,
шмель,3,мо,2,,
шмуцроль,6,ж,8,,
шмуцтитул,6.3,м,1,,
шмыг,3,предик.,,,
шмыгать,3,нсвнп,1,,
шмыгнуть,6,свнп,3,,
шмяк,3,предик.,,,
шмякать,3,нсв,1,,
шмякаться,3,нсв,1,,
шмякнуть,3,св,3,,
шмякнуться,3,св,3,,
шнапс,3,м,1,,
шнек,3,м,3,,
шнека,3,ж,3,,
шнеллер,3,м,1,,
шницель,3,м,2,,
шницель,3,м,2,,
шнур,3,м,1,,
шнуровальный,7,п,1,,
шнурование,7,с,7,,
шнуровать,7,нсв,2,,
шнуроваться,7,нсв,2,,
шнуровка,5,ж,3,,
шнуровой,7,п,1,,
шнурок,5,м,3,,
шнырить,3,нсвнп,4,,
шнырнуть,6,свнп,3,,
шнырять,5,нсвнп,1,,
шов,2,м,1,,
шовинизм,6,м,1,,
шовинист,6,мо,1,,
шовинистический,9,п,3,,
шовинистка,6,жо,3,,
шовный,2,п,1,,
шок,2,м,3,,
шокировать,4,св-нсв,2,,
шоковый,2,п,1,,
шоколад,6,м,1,,
шоколадка,6,ж,3,,
шоколадник,6,м,3,,
шоколадница,6,жо,5,,
шоколадный,6,п,1,,
шомпол,2,м,1,,
шомпольный,2,п,1,,
шорец,2,мо,5,,
шорка,2,ж,3,,
шорка,2,жо,3,,
шорканье,2,с,6,,
шоркать,2,нсвнп,1,,
шорник,2,мо,3,,
шорничать,2,нсвнп,1,,
шорный,2,п,1,,
шорня,2,ж,2,,
шорох,2,м,3,,
шорты,2,мн.ж,1,,
шорты,2,мн.м,1,,
шоры,2,мн.ж,1,,
шоссе,5,с,0,,
шоссейный,5,п,1,,
шоссировать,5,св-нсв,2,,
шотландец,5,мо,5,,
шотландка,5,жо,3,,
шотландка,5,ж,3,,
шотландский,5,п,3,,
шофер,"4,4",мо,1,,
шоферить,6,нсвнп,4,,
шоферня,7,ж,2,,
шоферский,"4,4",п,3,,
шоферство,4,с,1,,
шпага,3,ж,3,,
шпагат,5,м,1,,
шпагатный,5,п,1,,
шпагоглотатель,10.3,мо,2,,
шпажист,5,мо,1,,
шпажка,3,ж,3,,
шпажник,3,м,3,,
шпажный,3,п,1,,
шпажонка,5,ж,3,,
шпак,3,мо,3,,
шпаклевать,8,нсв,2,,
шпаклевка,"6,6",ж,3,,
шпаклевочный,"6,6",п,1,,
шпаклевщик,"6,6",мо,3,,
шпала,3,ж,1,,
шпалера,5,ж,1,,
шпалерник,5,м,3,,
шпалерный,5,п,1,,
шпалозавод,9.3,м,1,,
шпана,5,ж,1,,
шпангоут,6,м,1,,
шпандырь,3,м,2,,
шпанка,3,жо,3,,
шпанка,3,ж,3,,
шпанский,3,п,3,,
шпаргалить,6,нсвнп,4,,
шпаргалка,6,ж,3,,
шпаргалочник,6,мо,3,,
шпаргалочный,6,п,1,,
шпарить,3,нсв,4,,
шпариться,3,нсв,4,,
шпат,3,м,1,,
шпатель,3,м,2,,
шпатовый,3,п,1,,
шпахтель,3,м,2,,
шпация,3,ж,7,,
шпек,3,м,3,,
шпенек,"5,5",м,3,,
шпень,3,м,2,,
шпигат,5,м,1,,
шпиговать,7,нсв,2,,
шпиговка,5,ж,3,,
шпик,3,м,3,,
шпик,3,мо,3,,
шпилевой,7,п,1,,
шпилечка,3,ж,3,,
шпилечный,3,п,1,,
шпиль,3,м,2,,
шпилька,3,ж,3,,
шпильман,3,мо,1,,
шпильманский,3,п,3,,
шпинат,5,м,1,,
шпинатный,5,п,1,,
шпингалет,8,м,1,,
шпингалет,8,мо,1,,
шпиндель,3,м,2,,
шпиндельный,3,п,1,,
шпинь,3,м,2,,
шпион,4,мо,1,,
шпионаж,6,м,4,,
шпионить,4,нсвнп,4,,
шпионка,4,жо,3,,
шпионский,4,п,3,,
шпионство,4,с,1,,
шпиц,3,м,5,,
шпиц,3,мо,5,,
шпицрутен,6,м,1,,
шплинт,4,м,1,,
шплинтовать,9,нсв,2,,
шплинтовка,7,ж,3,,
шплинтовой,9,п,1,,
шпон,3,м,1,,
шпона,3,ж,1,,
шпонка,3,ж,3,,
шпоночный,3,п,1,,
шпор,3,м,1,,
шпора,3,ж,1,,
шпорец,5,м,5,,
шпорить,3,нсв,4,,
шпорник,3,м,3,,
шпорник,3,мо,3,,
шпорца,3,ж,5,,
шпринтов,7,м,1,,
шприц,4,м,5,,
шприцевать,8,нсв,2,,
шприцовка,6,ж,3,,
шприцовочный,6,п,1,,
шпрот,4,мо,1,,
шпрота,4,жо,1,,
шпротина,4,ж,1,,
шпротный,4,п,1,,
шпроты,4,мн.ж,1,,
шпулечный,3,п,1,,
шпулька,3,ж,3,,
шпульник,3,мо,3,,
шпульница,3,жо,5,,
шпульный,3,п,1,,
шпуля,3,ж,2,,
шпунт,3,м,1,,
шпунтовальный,8,п,1,,
шпунтовать,8,нсв,2,,
шпунтовка,6,ж,3,,
шпунтовой,8,п,1,,
шпунтубель,6,м,2,,
шпур,3,м,1,,
шпур,3,м,1,,
шпуровой,7,п,1,,
шпынь,3,мо,2,,
шпынять,5,нсв,1,,
шрам,3,м,1,,
шрапнель,6,ж,8,,
шрапнельный,6,п,1,,
шредер,3,м,1,,
шредеровать,9,нсв,2,,
шримс,3,м,1,,
шрифт,3,м,1,,
шрифт,3,м,1,,
шрифт-касса,8.3,ж,1,,
шрифтовик,8,мо,3,,
шрифтовой,8,п,1,,
шрифтолитейный,10.3,п,1,,
шрот,3,м,1,,
штаб,3,м,1,,
штаб,3,м,1,,
штаб-квартира,11.3,ж,1,,
штаб-лекарь,7.3,мо,2,,
штаб-офицер,10.3,мо,1,,
штаб-офицерский,10.3,п,3,,
штаб-ротмистр,7.3,мо,1,,
штаб-ротмистрский,7.3,п,3,,
штабелеукладчик,11.3,м,3,,
штабелировать,7,св-нсв,2,,
штабелировка,9,ж,3,,
штабель,3,м,2,,
штабель,3,м,2,,
штабельный,3,п,1,,
штабист,5,мо,1,,
штабник,6,мо,3,,
штабной,6,п,1,,
штабной,6,моп,1,,
штабс-капитан,12.3,мо,1,,
штабс-капитанский,12.3,п,3,,
штаг,3,м,3,,
штакетник,5,м,3,,
шталмейстер,6,мо,1,,
шталмейстерский,6,п,3,,
штамб,3,м,1,,
штамбовый,3,п,1,,
штамм,3,м,1,,
штамп,3,м,1,,
штампист,6,мо,1,,
штамповальный,8,п,1,,
штампованный,6,п,1,,
штамповать,8,нсв,2,,
штамповка,6,ж,3,,
штамповочный,6,п,1,,
штамповщик,6,мо,3,,
штамповщица,6,жо,5,,
штанга,3,ж,3,,
штангенциркуль,9.3,м,2,,
штангист,6,мо,1,,
штанговый,3,п,1,,
штандарт,6,м,1,,
штандартный,6,п,1,,
штанина,5,ж,1,,
штанишки,5,мн.ж,3,,
штанной,6,п,1,,
штаны,5,мн.м,1,,
штапелировщица,9,жо,5,,
штапель,3,м,2,,
штапельный,3,п,1,,
штат,3,м,1,,
штатгальтер,6,мо,1,,
штатив,5,м,1,,
штатный,3,п,1,,
штатский,3,п,3,,
штатский,3,моп,3,,
штатское,3,сп,3,,
штафирка,5,ж,3,,
штафирка,5,можо,3,,
штевень,3,м,2,,
штейгер,3,мо,1,,
штейгерский,3,п,3,,
штейн,3,м,1,,
штемпелевальный,10,п,1,,
штемпелевание,10,с,7,,
штемпелевать,10,нсв,2,,
штемпель,3,м,2,,
штемпель,3,м,2,,
штемпельный,3,п,1,,
штепсель,3,м,2,,
штепсельный,3,п,1,,
штиблета,6,ж,1,,
штиблеты,6,мн._от_ж,1,,
штилевать,7,нсвнп,2,,
штилевой,7,п,1,,
штиль,3,м,2,,
штильный,3,п,1,,
штирборт,6,м,1,,
штифт,3,м,1,,
штифтик,3,м,3,,
штифтовой,8,п,1,,
штихель,3,м,2,,
шток,3,м,3,,
штокверк,3,м,3,,
штокроза,6,ж,1,,
штольня,3,ж,2,,
штопальный,3,п,1,,
штопальщик,3,мо,3,,
штопальщица,3,жо,5,,
штопаный,3,п,1,,
штопанье,3,с,6,,
штопать,3,нсв,1,,
штопка,3,ж,3,,
штопор,3,м,1,,
штопорить,3,нсвнп,4,,
штопорный,3,п,1,,
штора,3,ж,1,,
шторка,3,ж,3,,
шторм,3,м,1,,
шторм,3,м,1,,
штормить,6,нсвнп,4,,
штормовать,8,нсвнп,2,,
штормовка,6,ж,3,,
штормовка,6,жо,3,,
штормовой,8,п,1,,
штормтрап,8.3,м,1,,
шторный,3,п,1,,
штос,3,м,1,,
штоф,3,м,1,,
штофный,3,п,1,,
штраф,4,м,1,,
штрафник,7,мо,3,,
штрафной,7,п,1,,
штрафной,7,моп,1,,
штрафованный,6,моп,1,,
штрафовать,8,нсв,2,,
штрейкбрехер,9,мо,1,,
штрейкбрехерский,9,п,3,,
штрейкбрехерство,9.4,с,1,,
штрек,4,м,3,,
штрековый,4,п,1,,
штрипка,4,ж,3,,
штрих,4,м,3,,
штриховать,8,нсв,2,,
штриховка,6,ж,3,,
штриховой,8,п,1,,
штриховщик,6,мо,3,,
штриховщица,6,жо,5,,
штришок,6,м,3,,
штудировать,5,нсв,2,,
штука,3,ж,3,,
штукарский,5,п,3,,
штукарство,5,с,1,,
штукарь,5,мо,2,,
штукатур,7,мо,1,,
штукатуреный,7,п,1,,
штукатурить,7,нсв,4,,
штукатурка,7,ж,3,,
штукатурный,7,п,1,,
штукатурщик,7,мо,3,,
штукенция,5,ж,7,,
штуковать,7,нсв,2,,
штуковина,5,ж,1,,
штуковка,5,ж,3,,
штундизм,6,м,1,,
штундист,6,мо,1,,
штундистка,6,жо,3,,
штундистский,6,п,3,,
штурвал,6,м,1,,
штурвальный,6,п,1,,
штурвальный,6,моп,1,,
штурм,3,м,1,,
штурман,3,мо,1,,
штурманский,3,п,3,,
штурманство,3,с,1,,
штурмовать,8,нсв,2,,
штурмовик,8,мо,3,,
штурмовик,8,м,3,,
штурмовка,6,ж,3,,
штурмовой,8,п,1,,
штурмовщина,9,ж,1,,
штуртрап,7,м,1,,
штуртрос,7,м,1,,
штуф,3,м,1,,
штуцер,3,м,1,,
штуцер,3,м,1,,
штуцерный,3,п,1,,
штучка,3,ж,3,,
штучник,3,мо,3,,
штучница,3,жо,5,,
штучный,3,п,1,,
штыб,3,м,1,,
штык,3,м,3,,
штык-юнкер,6.3,мо,1,,
штыковать,7,нсв,2,,
штыковка,5,ж,3,,
штыковой,7,п,1,,
штыревой,7,п,1,,
штырек,"5,5",м,3,,
штырь,3,м,2,,
шуба,2,ж,1,,
шубейка,4,ж,3,,
шубенка,"4,4",ж,3,,
шубка,2,ж,3,,
шубник,2,мо,3,,
шубнина,5,ж,1,,
шубный,2,п,1,,
шубонька,2,ж,3,,
шуга,4,ж,3,,
шугай,4,м,6,,
шугануть,6,св,3,,
шугать,4,нсв,1,,
шугнуть,5,св,3,,
шудра,2,можо,1,,
шуйца,2,ж,5,,
шулер,2,мо,1,,
шулер,2,мо,1,,
шулерский,2,п,3,,
шулерство,2,с,1,,
шум,2,м,1,,
шумер,4,мо,1,,
шумер,"4,4",мо,1,,
шумерский,4,п,3,,
шуметь,4,нсвнп,5,,
шумиха,4,ж,3,,
шумливость,5,ж,8,,
шумливый,5,п,1,,
шумный,2,п,1,,
шумовик,6,мо,3,,
шумовка,4,ж,3,,
шумовой,6,п,1,,
шумоглушитель,9.2,м,2,,
шумоизмерительный,10.2,п,1,,
шумок,4,м,3,,
шунт,2,м,1,,
шунт,2,м,1,,
шуринов,2,пмс,1,,
шуровать,6,нсв,2,,
шуровка,4,ж,3,,
шурпа,5,ж,1,,
шурум-бурум,10.4,м,1,,
шуруп,4,м,1,,
шурупный,4,п,1,,
шурупчик,4,м,3,,
шурф,2,м,1,,
шурф,2,м,1,,
шурфовать,7,нсв,2,,
шуршание,5,с,7,,
шуршать,5,нсвнп,5,,
шуст,2,м,1,,
шустовальный,7,п,1,,
шустовать,7,нсв,2,,
шустовка,5,ж,3,,
шустренький,2,п,3,,
шустрик,2,мо,3,,
шустрость,2,ж,8,,
шут,2,мо,1,,
шутить,4,нсвнп,4,,
шутиха,4,жо,3,,
шутиха,4,ж,3,,
шутка,2,ж,3,,
шутливость,5,ж,8,,
шутливый,5,п,1,,
шутник,5,мо,3,,
шутница,5,жо,5,,
шутов,2,пмс,1,,
шутовски,8,н,,,
шутовской,8,п,3,,
шутовство,9,с,1,,
шуточка,2,ж,3,,
шуточный,2,п,1,,
шутя,4,н,,,
шуцман,2,мо,1,,
шушваль,2,ж,8,,
шушваль,2,жо,8,,
шушера,2,ж,1,,
шушера,2,мо-жо,1,,
шушпан,5,м,1,,
шушуканье,4,с,6,,
шушукать,4,нсв,1,,
шушукаться,4,нсв,1,,
шушун,4,м,1,,
шхеры,3,мн.ж,1,,
шхуна,3,ж,1,,
шюцкор,5,м,1,,
ща,2,с,0,,
щавелевокислый,10.4,п,1,,
щавелевый,4,п,1,,
щавель,4,м,2,,
щавельник,4,м,3,,
щавельный,4,п,1,,
щадить,4,нсв,4,,
щаной,4,п,1,,
щебенистый,6,п,1,,
щебенить,6,нсв,4,,
щебенка,"4,4",ж,3,,
щебеночный,"4,4",п,1,,
щебенчатый,"4,4",п,1,,
щебенщик,"4,4",мо,3,,
щебень,2,м,2,,
щебет,2,м,1,,
щебетание,6,с,7,,
щебетать,6,нсвнп,6,,
щебетливый,7,п,1,,
щебетун,6,мо,1,,
щебетунья,6,жо,6,,
щебетуха,6,жо,3,,
щебневой,7,п,1,,
щебнистый,5,п,1,,
щегленок,"5,5",мо,3,,
щегловка,5,жо,3,,
щеглячий,5,пмс,6,,
щегол,4,мо,1,,
щеголеватость,8,ж,8,,
щеголеватый,8,п,1,,
щеголиха,6,жо,3,,
щеголь,"2,2",мо,2,,
щегольнуть,8,свнп,3,,
щегольской,9,п,3,,
щегольство,10,с,1,,
щеголянье,6,с,6,,
щеголять,6,нсвнп,1,,
щедрина,5,ж,1,,
