word,accent,gram,infltype,label,forms
спрыскивать,4,нсв,1,,
спрыснуть,4,св,3,,
спрягать,6,нсв,1,,
спрягать,6,нсв,1,,
спрягаться,6,нсв,1,,
спрягаться,6,нсв,1,,
спрямить,6,св,4,,
спрямлять,7,нсв,1,,
спрясть,4,св,7,,
спрясть,4,св,7,,
спрятать,4,св,6,,
спрятаться,4,св,6,,
спрячь,4,св,8,(-г-),
спрячься,4,св,8,(-г-),
спугивать,3,нсв,1,,
спугнуть,6,св,3,,
спускать,6,нсв,1,,
спускаться,6,нсв,1,,
спустить,6,св,4,,
спуститься,6,св,4,,
спутать,3,св,1,,
спутаться,3,св,1,,
спутывать,3,нсв,1,,
спутываться,3,нсв,1,,
спяливать,3,нсв,1,,
спялить,3,св,4,,
спятить,3,свнп,4,,
срабатывать,5,нсвнп,1,,
срабатываться,5,нсв,1,,
сработать,5,свнп,1,,
сработать,5,св,1,,
сработаться,5,св,1,,
сравнивать,3,нсв,1,,
сравнивать,3,нсв,1,,
сравнивать,3,нсв,1,,
сравниваться,3,нсв,1,,
сравниваться,3,нсв,1,,
сравнить,6,св,4,,
сравниться,6,св,4,,
сравнять,6,св,1,,
сравняться,6,св,1,,
сражать,5,нсв,1,,
сражаться,5,нсв,1,,
сразить,5,св,4,,
сразиться,5,св,4,,
срамить,5,нсв,4,,
срамиться,5,нсв,4,,
срамословить,8,нсвнп,4,,
срастаться,6,нсв,1,,
срастись,6,св,7,(-ст-),
срастить,6,св,4,,
сращивать,3,нсв,1,,
срезать,5,нсв,1,,
срезать,3,св,6,,
срезаться,3,св,6,,
срезаться,5,нсв,1,,
срезывать,3,нсв,1,,
срезываться,3,нсв,1,,
срепетировать,7,св,2,,
срикошетить,7,свнп,4,,
срисовать,7,св,2,,
срисовывать,5,нсв,1,,
срифмовать,8,св,2,,
сробеть,5,свнп,1,,
сровнять,6,св,1,,
сровняться,6,св,1,,
сроднить,6,св,4,,
сродниться,6,св,4,,
сроить,4,св,4,,
сроиться,4,св,4,,
сронить,5,св,4,,
срубать,5,нсв,1,,
срубать,5,св,1,,
срубить,5,св,4,,
срывать,5,нсв,1,,
срывать,5,нсв,1,,
срываться,5,нсв,1,,
срыгивать,3,нсв,1,,
срыгнуть,6,св,3,,
срыть,3,св,12,,
срядить,5,св,4,,
срядиться,5,св,4,,
сряжать,5,нсв,1,,
сряжаться,5,нсв,1,,
ссадить,5,св,4,,
ссаживать,3,нсв,1,,
ссасывать,3,нсв,1,,
сседаться,5,нсв,1,,
ссекать,5,нсв,1,,
сселить,5,св,4,,
сселить,5,св,4,,
сселиться,5,св,4,,
сселиться,5,св,4,,
сселять,5,нсв,1,,
сселяться,5,нсв,1,,
ссечь,3,св,8,,
ссовывать,3,нсв,1,,
ссорить,3,нсв,4,,
ссориться,3,нсв,4,,
ссосать,5,св,6,,
ссохнуться,3,св,3,,
ссудить,5,св,4,,
ссужать,5,нсв,1,,
ссунуть,3,св,3,,
ссутулить,5,св,4,,
ссутулиться,5,св,4,,
ссучивать,3,нсв,1,,
ссучиваться,3,нсв,1,,
ссучить,5,св,4,,
ссучить,5,св,4,,
ссучиться,5,св,4,,
ссучиться,5,св,4,,
ссылать,5,нсв,1,,
ссылаться,5,нсв,1,,
ссыпать,5,нсв,1,,
ссыпаться,5,нсв,1,,
ссыпаться,3,св,1,,
ссыхаться,5,нсв,1,,
стабилизировать,9,св-нсв,2,,
стабилизироваться,9,св-нсв,2,,
стабилизовать,11,св-нсв,2,,
стабилизоваться,11,св-нсв,2,,
стабунить,5,св,4,,
ставать,5,нсвнп,13,,
ставить,3,нсв,4,,
стажировать,5,нсвнп,2,,
стажироваться,9,нсв,2,,
стаивать,3,нсвнп,1,,
стаивать,3,нсвнп,1,,
стакнуться,6,св,3,,
сталировать,5,св-нсв,2,,
сталкивать,3,нсв,1,,
сталкиваться,3,нсв,1,,
стандартизировать,11,св-нсв,2,,
стандартизироваться,11,св-нсв,2,,
стандартизовать,13,св-нсв,2,,
стандартизоваться,13,св-нсв,2,,
становиться,7,нсв,4,,
станцевать,8,св,2,,
стапливать,3,нсв,1,,
стапливаться,3,нсв,1,,
стаптывать,3,нсв,1,,
стаптываться,3,нсв,1,,
стараться,5,нсв,1,,
стареть,5,нсвнп,1,,
старить,3,нсв,4,,
стариться,3,нсв,4,,
стартовать,8,св-нсвнп,2,,
старшинствовать,6,нсвнп,2,,
стаскать,6,св,1,,
стаскаться,6,св,1,,
стаскивать,3,нсв,1,,
стаскиваться,3,нсв,1,,
стасовать,7,св,2,,
стасоваться,7,св,2,,
стасовываться,5,нсв,1,,
стать,3,свнп,15,,
статься,3,св,15,,
стачать,5,св,1,,
стачивать,3,нсв,1,,
стачивать,3,нсв,1,,
стачиваться,3,нсв,1,,
стащить,5,св,4,,
стащить,5,св,4,,
стащиться,5,св,4,,
стаять,3,свнп,6,,
створаживать,6,нсв,1,,
створаживаться,6,нсв,1,,
створить,6,св,4,,
створить,6,св,4,,
створиться,6,св,4,,
створиться,6,св,4,,
створожить,6,св,4,,
створожиться,6,св,4,,
створять,6,нсв,1,,
створяться,6,нсв,1,,
стебануть,7,св,3,,
стебать,5,нсв,1,,
стегануть,7,св,3,,
стегать,5,нсв,1,,
стегаться,5,нсв,1,,
стегнуть,6,св,3,,
стекать,5,нсвнп,1,,
стекаться,5,нсв,1,,
стекленеть,8,нсвнп,1,,
стеклить,6,нсв,4,,
стекловать,8,нсв,2,,
стекловаться,8,нсв,2,,
стеклографировать,11,св-нсв,2,,
стелить,5,нсв,4,,
стелиться,5,нсв,4,,
стемнеть,6,свнп,1,,
стенать,5,нсвнп,1,,
стенографировать,10,нсв,2,,
степенничать,5,нсвнп,1,,
стервенеть,8,нсвнп,1,,
стереотипировать,10,св-нсв,2,,
стереть,5,св,9,,
стереться,5,св,9,,
стеречь,5,нсв,8,,
стеречься,5,нсв,8,,
стерилизовать,11,св-нсв,2,,
стерпеть,6,св,5,,
стерпеться,6,св,5,,
стесать,5,св,6,,
стеснить,6,св,4,,
стесниться,6,св,4,,
стеснять,6,нсв,1,,
стесняться,6,нсв,1,,
стесняться,6,нсв,1,,
стесывать,"3,3",нсв,1,,
стечь,3,свнп,8,,
стечься,3,св,8,,
стибрить,3,св,4,,
стигматизировать,10,св-нсв,2,,
стилизовать,9,св-нсв,2,,
стимулировать,7,св-нсв,2,,
стирать,5,нсв,1,,
стирать,5,нсв,1,,
стираться,5,нсв,1,,
стираться,5,нсв,1,,
стискивать,3,нсв,1,,
стискиваться,3,нсв,1,,
стиснуть,3,св,3,,
стиснуться,3,св,3,,
стихать,5,нсвнп,1,,
стихнуть,3,свнп,3,,
стлать,4,нсв,6,,
стлаться,4,нсв,6,,
стоговать,7,нсв,2,,
стожить,3,нсв,4,,
стоить,3,нсв,4,,
столбенеть,8,нсвнп,1,,
столбить,6,нсв,4,,
столкнуть,7,св,3,,
столкнуться,7,св,3,,
столковаться,8,св,2,,
столковываться,6,нсв,1,,
столоваться,7,нсв,2,,
столпить,6,св,4,,
столпиться,6,св,4,,
стольничать,3,нсвнп,1,,
столярить,5,нсвнп,4,,
столярничать,5,нсвнп,1,,
стонать,5,нсвнп,6,,
стопить,5,св,4,,
стопиться,5,св,4,,
стопорить,3,нсв,4,,
стопориться,3,нсв,4,,
стоптать,6,св,6,,
стоптаться,6,св,6,(-А-),
сторговать,8,св,2,,
сторговаться,8,св,2,,
сторговывать,6,нсв,1,,
сторговываться,6,нсв,1,,
сторнировать,6,св-нсв,2,,
сторновать,8,нсв,2,,
сторожить,7,нсв,4,,
сторожиться,7,нсв,4,,
сторониться,7,нсв,4,,
сторцевать,8,св,2,,
стосковаться,8,св,2,,
сточить,5,св,4,,
сточиться,5,св,4,,
стошнить,6,св,4,,
стоять,4,нсвнп,5,,
стравить,6,св,4,,
стравливать,4,нсв,1,,
стравлять,7,нсв,1,,
страгивать,4,нсв,1,,
страгиваться,4,нсв,1,,
страдать,6,нсвнп,1,,
страивать,4,нсв,1,,
страивать,4,нсв,1,,
странничать,4,нсвнп,1,,
странствовать,4,нсвнп,2,,
стратифицировать,10,св-нсв,2,,
страховать,8,нсв,2,,
страховаться,8,нсв,2,,
страшить,6,нсв,4,,
страшиться,6,нсв,4,,
стращать,6,нсв,1,,
стребовать,4,св,2,,
стрекануть,8,свнп,3,,
стрекать,6,нсв,1,,
стрекаться,6,нсв,1,,
стрекнуть,7,св,3,,
стрекозить,8,нсвнп,4,,
стрекотать,8,нсвнп,6,,
стрельнуть,8,св,3,,
стрелять,6,нсв,1,,
стреляться,6,нсв,1,,
стремить,6,нсв,4,,
стремиться,6,нсв,4,,
стреноживать,6,нсв,1,,
стреножить,6,св,4,,
